id	url	title	abstract
d54e8aaf74a7ce2f767035cfb34bbc77	http://doi.org/10.1186/s12934-017-0837-z	"Selection, characterization, and thermal stabilization of llama single domain antibodies towards Ebola virus glycoprotein"	"A key advantage of recombinant antibody technology is the ability to optimize and tailor reagents. Single domain antibodies (sdAbs), the recombinantly produced variable domains derived from camelid and shark heavy chain antibodies, provide advantages of stability and solubility and can be further engineered to enhance their properties. In this study, we generated sdAbs specific for Ebola virus envelope glycoprotein (GP) and increased their stability to expand their utility for use in austere locals. Ebola virus is extremely virulent and causes fatal hemorrhagic fever in ~\u00a050 percent of the cases. The viral GP binds to host cell receptors to facilitate viral entry and thus plays a critical role in pathogenicity. An immune phage display library containing more than 107 unique clones was developed from a llama immunized with a combination of killed Ebola virus and recombinantly produced GP. We panned the library to obtain GP binding sdAbs and isolated sdAbs from 5 distinct sequence families. Three GP binders with dissociation constants ranging from ~\u00a02 to 20\u00a0nM, and melting temperatures from ~\u00a057 to 72\u00a0\u00b0C were selected for protein engineering in order to increase their stability through a combination of consensus sequence mutagenesis and the addition of a non-canonical disulfide bond. These changes served to increase the melting temperatures of the sdAbs by 15\u201317\u00a0\u00b0C. In addition, fusion of a short positively charged tail to the C-terminus which provided ideal sites for the chemical modification of these sdAbs resulted in improved limits of detection of GP and Ebola virus like particles while serving as tracer antibodies. SdAbs specific for Ebola GP were selected and their stability and functionality were improved utilizing protein engineering. Thermal stability of antibody reagents may be of particular importance when operating in austere locations that lack reliable refrigeration. Future efforts can evaluate the potential of these isolated sdAbs as candidates for diagnostic or therapeutic applications for Ebola."
062cb15afcf39eba805a0cfb59dfb639	https://www.sciencedirect.com/science/article/abs/pii/S0041010114003559?via%3Dihub	"Bactrian camel nanobody-based immunoassay for specific and sensitive detection of Cry1Fa toxin"	"The variable domain of the heavy-chain-only antibody (VHH) or nanobody (Nb), derived from camelids, begins to play an important role on the detection \u2026"
d3c5f09e4271f08cd4c8dada6294f89a	https://www.sciencedirect.com/science/article/abs/pii/S0165247817301165?via%3Dihub	"Selection of similar single domain antibodies from two immune VHH libraries obtained from two alpacas by using different selection methods"	"The two most used methods to select camelid single-domain antibody-fragments (VHHs) are: displaying their repertoires on the surface of filamentous ba\u2026"
7078feaa9b411de80ffa5c7222fa0600	http://doi.org/10.3390/toxins10040142	"Camelid Single-Domain Antibodies (VHHs) against Crotoxin: A Basis for Developing Modular Building Blocks for the Enhancement of Treatment or Diagnosis of Crotalic Envenoming"	"Toxic effects triggered by crotalic envenoming are mainly related to crotoxin (CTX), composed of a phospholipase A2 (CB) and a subunit with no toxic activity (CA). Camelids produce immunoglobulins G devoid of light chains, in which the antigen recognition domain is called VHH. Given their unique characteristics, VHHs were selected using Phage Display against CTX from Crotalus durissus terrificus. After three rounds of biopanning, four sequence profiles for CB (KF498602, KF498603, KF498604, and KF498605) and one for CA (KF498606) were revealed. All clones presented the VHH hallmark in FR2 and a long CDR3, with the exception of KF498606. After expressing pET22b-VHHs in E. coli, approximately 2 to 6 mg of protein per liter of culture were obtained. When tested for cross-reactivity, VHHs presented specificity for the Crotalus genus and were capable of recognizing CB through Western blot. KF498602 and KF498604 showed thermostability, and displayed affinity constants for CTX in the micro or nanomolar range. They inhibited in vitro CTX PLA2 activity, and CB cytotoxicity. Furthermore, KF498604 inhibited the CTX-induced myotoxicity in mice by 78.8%. Molecular docking revealed that KF498604 interacts with the CA\u2013CB interface of CTX, seeming to block substrate access. Selected VHHs may be alternatives for the crotalic envenoming treatment."
c59794b50f76553e0e026fc1ede1f8b2	http://doi.org/10.1126/sciadv.aas9667	"Chimeric camel/human heavy-chain antibodies protect against MERS-CoV infection"	"Middle East respiratory syndrome coronavirus (MERS-CoV) continues to cause outbreaks in humans as a result of spillover events from dromedaries. In contrast to humans, MERS-CoV\u2013exposed dromedaries develop only very mild infections and exceptionally potent virus-neutralizing antibody responses. These strong antibody responses may be caused by affinity maturation as a result of repeated exposure to the virus or by the fact that dromedaries\u2014apart from conventional antibodies\u2014have relatively unique, heavy chain\u2013only antibodies (HCAbs). These HCAbs are devoid of light chains and have long complementarity-determining regions with unique epitope binding properties, allowing them to recognize and bind with high affinity to epitopes not recognized by conventional antibodies. Through direct cloning and expression of the variable heavy chains (VHHs) of HCAbs from the bone marrow of MERS-CoV\u2013infected dromedaries, we identified several MERS-CoV\u2013specific VHHs or nanobodies. In vitro, these VHHs efficiently blocked virus entry at picomolar concentrations. The selected VHHs bind with exceptionally high affinity to the receptor binding domain of the viral spike protein. Furthermore, camel/human chimeric HCAbs\u2014composed of the camel VHH linked to a human Fc domain lacking the CH1 exon\u2014had an extended half-life in the serum and protected mice against a lethal MERS-CoV challenge. HCAbs represent a promising alternative strategy to develop novel interventions not only for MERS-CoV but also for other emerging pathogens."
34c435a98248884896fb260e7cdc5902	https://www.cell.com/cell/fulltext/S0092-8674(18)30844-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867418308444%3Fshowall%3Dtrue	"A Synthetic Bacterial Cell-Cell Adhesion Toolbox for Programming Multicellular Morphologies and Patterns"	"The development of a genetically encoded toolkit of surface-bound nanobodies and antigens\nin E.\u00a0coli allows for precise manipulation of cell-cell adhesion and rational design\nof diverse self-assembled multicellular patterns and morphologies."
abd4a1129547a3c24a88158844e6b0f0	http://doi.org/10.22038/IJBMS.2018.26778.6557	"Development of specific nanobodies (VHH) for CD19 immuno-targeting of human B-lymphocytes"	"Objective(s): CD19 is a transmembrane glycoprotein of immunoglobulin superfamily. In order to treat lymphoma, monoclonal antibodies (mAb) can target different antigens, including CD19, CD20 and CD22 on the surface of B-cells. Along with biotechnology progress, a new generation of antibodies is introduced, with the purpose of eliminating the defects of the previous generation. Among the most developed one are nanobodies (Nb).\u00a0 Nbs are a unique kind of camelid single domain antibody fragments with a broad range of medical applications. Unique physicochemical properties of Nbs have made them ideal candidates for therapeutic and diagnostic applications. Materials and Methods: An immune gene library was created, and several CD19 specific Nbs were selected through antigen panning process, and their molecular properties as well as specificity, sensitivity, affinity and immunoreactivity against CD19 positive and negative cells were evaluated. Results: The Nb library was prepared with 7.2 x107 members. We managed to isolate a panel of CD19-specific Nbs after the last round of selection with the affinity of isolated Nbs being estimated at the standard range of 15-35 nM.\u00a0 Sequence analysis of positive clones was indicative of the fact that 12 variable sequences were confirmed. Of all these 12 clones, 2 clones with the greatest level signal in ELISA underwent subsequent analysis. Our sequencing results indicated high sequence homology (approximately 90%) between the Nb and Homa variable immunoglobulin domains.Conclusion: Specific Nbs possess the potential to be used as novel therapeutic approaches in order to treat autoimmune diseases and B-cell lymphoma."
df278e9fc461f3e5edf7093de8f91568	http://doi.org/10.1038/s41598-017-18146-8	"Functional characterization and discovery of modulators of SbMATE, the agronomically important aluminium tolerance transporter from Sorghum bicolor"	"About 50% of the world\u2019s arable land is strongly acidic (pH\u2009\u2264\u20095). The low pH solubilizes root-toxic ionic aluminium (Al3+) species from clay minerals, driving the evolution of counteractive adaptations in cultivated crops. The food crop Sorghum bicolor upregulates the membrane-embedded transporter protein SbMATE in its roots. SbMATE mediates efflux of the anionic form of the organic acid, citrate, into the soil rhizosphere, chelating Al3+ ions and thereby imparting Al-resistance based on excluding Al+3 from the growing root tip. Here, we use electrophysiological, radiolabeled, and fluorescence-based transport assays in two heterologous expression systems to establish a broad substrate recognition profile of SbMATE, showing the proton and/or sodium-driven transport of 14C-citrate anion, as well as the organic monovalent cation, ethidium, but not its divalent analog, propidium. We further complement our transport assays by measuring substrate binding to detergent-purified SbMATE protein. Finally, we use the purified membrane protein as an antigen to discover native conformation-binding and transport function-altering nanobodies using an animal-free, mRNA/cDNA display technology. Our results demonstrate the utility of using Pichia pastoris as an efficient eukaryotic host to express large quantities of functional plant transporter proteins. The nanobody discovery approach is applicable to other non-immunogenic plant proteins."
1c2223d4374102537dd2da1f40dae846	https://www.sciencedirect.com/science/article/abs/pii/S0003986112001622?via%3Dihub	"A bacterial-two-hybrid selection system for one-step isolation of intracellularly functional Nanobodies"	"Camel single-domain antibody fragments or Nanobodies, are practical in a wide range of applications. Their unique biochemical and biophysical properti\u2026"
af4843655d8240e294afdfbbc10e41fc	https://www.sciencedirect.com/science/article/abs/pii/S0147651318300058?via%3Dihub	"Microcystin-LR nanobody screening from an alpaca phage display nanobody library and its expression and application"	"Microcystin-LR (MC-LR) is a type of biotoxin that pollutes the ecological environment and food. The study aimed to obtain new nanobodies from phage na\u2026"
9fa2c3078d0495be4ed729a58842a7ba	http://doi.org/10.3390/ijms18071507	"Rapid and Direct VHH and Target Identification by Staphylococcal Surface Display Libraries"	"Unbiased and simultaneous identification of a specific antibody and its target antigen has been difficult without prior knowledge of at least one interaction partner. Immunization with complex mixtures of antigens such as whole organisms and tissue extracts including tumoral ones evokes a highly diverse immune response. During such a response, antibodies are generated against a variety of epitopes in the mixture. Here, we propose a surface display design that is suited to simultaneously identify camelid single domain antibodies and their targets. Immune libraries of single-domain antigen recognition fragments from camelid heavy chain-only antibodies (VHH) were attached to the peptidoglycan of Gram-positive Staphylococcus aureus employing its endogenous housekeeping sortase enzyme. The sortase transpeptidation reaction covalently attached the VHH to the bacterial peptidoglycan. The reversible nature of the reaction allowed the recovery of the VHH from the bacterial surface and the use of the VHH in downstream applications. These staphylococcal surface display libraries were used to rapidly identify VHH as well as their targets by immunoprecipitation (IP). Our novel bacterial surface display platform was stable under harsh screening conditions, allowed fast target identification, and readily permitted the recovery of the displayed VHH for downstream analysis."
f4c010b21c21500a1993052f75b36ebf	https://www.sciencedirect.com/science/article/abs/pii/S0161589016301857?via%3Dihub	"Identification and characterization of a novel nanobody against human placental growth factor to modulate angiogenesis"	"Placental growth factor (PlGF), a member of vascular endothelial growth factors (VEGF) family, is considered as an important antigen associated with p\u2026"
d23dd2212dc4dbedbd084bfc69b020b4	http://doi.org/10.1186/s12934-017-0630-z	"Joining the in vitro immunization of alpaca lymphocytes and phage display: rapid and cost effective pipeline for sdAb synthesis"	"Camelids possess unique functional heavy chain antibodies, which can be produced and modified in vitro as a single domain antibody (sdAb or nanobody) with full antigen binding ability. Production of sdAb in conventional manner requires active immunization of Camelidae animal, which is laborious, time consuming, costly and in many cases not feasible (e.g. in case of highly toxic or infectious antigens). In this study, we describe an alternative pipeline that includes in vitro stimulation of na\u00efve alpaca B-lymphocytes by antigen of interest (in this case endothelial cell binding domain of OspA of Borrelia) in the presence of recombinant alpaca interleukins 2 and 4, construction of sdAb phage library, selection of antigen specific sdAb expressed on phages (biopanning) and confirmation of binding ability of sdAb to the antigen. By joining the in vitro immunization and the phage display ten unique phage clones carrying sdAb were selected. Out of ten, seven sdAb showed strong antigen binding ability in phage ELISA. Furthermore, two soluble forms of sdAb were produced and their differential antigen binding affinity was measured with bio-layer interferometry. A proposed pipeline has potential to reduce the cost substantially required for maintenance of camelid herd for active immunization. Furthermore, in vitro immunization can be achieved within a week to enrich mRNA copies encoding antigen-specific sdAbs in B cell. This rapid and cost effective pipeline can help researchers to develop efficiently sdAb for diagnostic and therapeutic purposes."
f2e4f260d0eab80fda7198541b545f21	http://doi.org/10.1093/abbs/gmx037	"camel anti-lysozyme CDR3 only domain antibody selected from phage display VHH library acts as potent lysozyme inhibitor"	"Abstract. Mimetics of antibody-binding sites represent particularly interesting targets, however they are difficult to identify. In most cases, naturally derive"
7ae258181ebc06534c549dc8837b6f76	http://doi.org/10.18632/oncotarget.16708	"Non-invasive assessment of murine PD-L1 levels in syngeneic tumor models by nuclear imaging with nanobody tracers"	"  //      Katrijn Broos 1,  * , Marleen Keyaerts 2,  3,  * , Quentin Lecocq 1 , Dries Renmans 1 , Tham Nguyen 2,  4 , David Escors 6 , Adrian Liston 7,  8 , Geert Raes 4,  5,  * , Karine Breckpot 1,  *  and Nick Devoogdt 2,  *     1 Laboratory of Molecular and Cellular Therapy (LMCT), Vrije Universiteit Brussel, B-1090 Brussels, Belgium    2  In Vivo  Cellular and Molecular Imaging Laboratory (ICMI), Vrije Universiteit Brussel, B-1090 Brussels, Belgium    3 Nuclear Medicine Department, UZ Brussel, B-1090 Brussels, Belgium    4 Unit of Cellular and Molecular Immunology (CMIM), Vrije Universiteit Brussel, B-1050 Brussels, Belgium    5 Myeloid Cell Immunology Laboratory, VIB Inflammation Research Center, 9052 Ghent, Belgium    6 Immunomodulation Group, Navarrabiomed-Biomedical Research Centre, 31008 Pamplona, Navarra, Spain    7 Department of Microbiology and Immunology, University of Leuven (KU Leuven), 3000  Leuven, Belgium    8 VIB Center for Brain and Disease Research, 3000 Leuven, Belgium    * These authors contributed equally to this work   Correspondence to:   Nick Devoogdt, email:  ndevoogd@vub.ac.be     Keywords:  immune checkpoints, programmed death-1/programmed death-ligand 1, biomarker, nanobodies, SPECT/CT imaging    Received:  January 21, 2017&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Accepted:  March 19, 2017&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Published:  March 30, 2017     ABSTRACT   Blockade of the inhibitory PD-1/PD-L1 immune checkpoint axis is a promising cancer treatment. Nonetheless, a significant number of patients and malignancies do not respond to this therapy. To develop a screen for response to PD-1/PD-L1 inhibition, it is critical to develop a non-invasive tool to accurately assess dynamic immune checkpoint expression. Here we evaluated non-invasive SPECT/CT imaging of PD-L1 expression, in murine tumor models with varying PD-L1 expression, using high affinity PD-L1-specific nanobodies (Nbs). We generated and characterized 37 Nbs recognizing mouse PD-L1. Among those, four Nbs C3, C7, E2 and E4 were selected and evaluated for preclinical imaging of PD-L1 in syngeneic mice. We performed SPECT/CT imaging in wild type versus PD-L1 knock-out mice, using Technetium-99m ( 99m Tc) labeled Nbs. Nb C3 and E2 showed specific antigen binding and beneficial biodistribution. Through the use of CRISPR/Cas9 PD-L1 knock-out TC-1 lung epithelial cell lines, we demonstrate that SPECT/CT imaging using Nb C3 and E2 identifies PD-L1 expressing tumors, but not PD-L1 non-expressing tumors, thereby confirming the diagnostic potential of the selected Nbs. In conclusion, these data show that Nbs C3 and E2 can be used to non-invasively image PD-L1 levels in the tumor, with the strength of the signal correlating with PD-L1 levels. These findings warrant further research into the use of Nbs as a tool to image inhibitory signals in the tumor environment. "
73852c0b9953f67b863f0f313b7f25c4	http://doi.org/10.1021/acs.jafc.7b04923	"Phage-Mediated Competitive Chemiluminescent Immunoassay for Detecting Cry1Ab Toxin by Using an Anti-Idiotypic Camel Nanobody"	"Cry toxins have been widely used in genetically modified organisms for pest control, raising public concern regarding their effects on the natural environment and food safety. In this work, a phage..."
f78a7293216f86495d0f1bac939ffa81	https://www.sciencedirect.com/science/article/abs/pii/S1046592817303042?via%3Dihub	"Generation of Nanobodies against SlyD and development of tools to eliminate this bacterial contaminant from recombinant proteins"	"The gene for a protein domain, derived from a tumor marker, fused to His tag codons and under control of a T7 promotor was expressed in E.\u00a0coli strain\u2026"
10ab58fd004c004622e5060e94365f38	https://www.jbc.org/article/S0021-9258(20)31685-9/fulltext	"The Molecular Mechanism of Shiga Toxin Stx2e Neutralization by a Single-domain Antibody Targeting the Cell Receptor-binding Domain"	"Shiga toxin Stx2e is the major known agent that causes edema disease in newly weaned\npigs. This severe disease is characterized by neurological disorders, hemorrhagic\nlesions, and frequent fatal outcomes. Stx2e consists of an enzymatically active A\nsubunit and five B subunits that bind to a specific glycolipid receptor on host cells.\nIt is evident that antibodies binding to the A subunit or the B subunits of Shiga\ntoxin variants may have the capability to inhibit their cytotoxicity. Here, we report\nthe discovery and characterization of a VHH single domain antibody (nanobody) isolated\nfrom a llama phage display library that confers potent neutralizing capacity against\nStx2e toxin."
8380a600c44ff44ceeb6b2d9661795ee	http://doi.org/10.1038/srep07373	"Llama immunization with full-length VAR2CSA generates cross-reactive and inhibitory single-domain antibodies against the DBL1X domain"	"VAR2CSA stands today as the leading vaccine candidate aiming to protect future pregnant women living in malaria endemic areas against the severe clinical outcomes of pregnancy associated malaria (PAM). The rational design of an efficient VAR2CSA-based vaccine relies on a profound understanding of the molecular interactions associated with P. falciparum infected erythrocyte sequestration in the placenta. Following immunization of a llama with the full-length VAR2CSA recombinant protein, we have expressed and characterized a panel of 19 nanobodies able to recognize the recombinant VAR2CSA as well as the surface of erythrocytes infected with parasites originating from different parts of the world. Domain mapping revealed that a large majority of nanobodies targeted DBL1X whereas a few of them were directed towards DBL4\u03b5, DBL5\u03b5 and DBL6\u03b5. One nanobody targeting the DBL1X was able to recognize the native VAR2CSA protein of the three parasite lines tested. Furthermore, four nanobodies targeting DBL1X reproducibly inhibited CSA adhesion of erythrocytes infected with the homologous NF54-CSA parasite strain, providing evidences that DBL1X domain is part or close to the CSA binding site. These nanobodies could serve as useful tools to identify conserved epitopes shared between different variants and to characterize the interactions between VAR2CSA and CSA."
d7d03324273e75cdd22af91e8f64de80	http://doi.org/10.1371/journal.pone.0084981	"Utilizing Nanobody Technology to Target Non-Immunodominant Domains of VAR2CSA"	"Placental malaria is a major health problem for both pregnant women and their fetuses in malaria endemic regions. It is triggered by the accumulation of Plasmodium falciparum-infected erythrocytes (IE) in the intervillous spaces of the placenta and is associated with foetal growth restriction and maternal anemia. IE accumulation is supported by the binding of the parasite-expressed protein VAR2CSA to placental chondroitin sulfate A (CSA). Defining specific CSA-binding epitopes of VAR2CSA, against which to target the immune response, is essential for the development of a vaccine aimed at blocking IE adhesion. However, the development of a VAR2CSA adhesion-blocking vaccine remains challenging due to (i) the large size of VAR2CSA and (ii) the extensive immune selection for polymorphisms and thereby non-neutralizing B-cell epitopes. Camelid heavy-chain-only antibodies (HcAbs) are known to target epitopes that are less immunogenic to classical IgG and, due to their small size and protruding antigen-binding loop, able to reach and recognize cryptic, conformational epitopes which are inaccessible to conventional antibodies. The variable heavy chain (VHH) domain is the antigen-binding site of camelid HcAbs, the so called Nanobody, which represents the smallest known (15 kDa) intact, native antigen-binding fragment. In this study, we have used the Nanobody technology, an approach new to malaria research, to generate small and functional antibody fragments recognizing unique epitopes broadly distributed on VAR2CSA."
a73fd872d43d5e5cc6dde86915d753a5	http://doi.org/10.18632/oncotarget.17390	"Differentially expressed proteins in glioblastoma multiforme identified with a nanobody-based anti-proteome approach and confirmed by OncoFinder as possible tumor-class predictive biomarker candidates"	"  //      Ivana Jov\u010devska 1 , Neja Zupanec 1 , \u017diga Urlep 2 , Andrej Vrani\u010d 3 , Bo&scaron;tjan Matos 4 , Clara Limbaeck Stokin 5 , Serge Muyldermans 6 , Michael P. Myers 7 , Anton A. Buzdin 8,  9 , Ivan Petrov 10,  11  and Radovan Komel 1     1 Medical Center for Molecular Biology, Institute of Biochemistry, Faculty of Medicine, University of Ljubljana, Ljubljana, Slovenia    2 Center for Functional Genomics and Bio-Chips, Institute of Biochemistry, Faculty of Medicine, University of Ljubljana, Ljubljana, Slovenia    3 Department of Neurosurgery, Foundation Rothschild, Paris, France    4 Department of Neurosurgery, University Clinical Center, Ljubljana, Slovenia    5 Institute of Histopathology, Charing Cross Hospital, London, United Kingdom    6 Cellular and Molecular Immunology, Vrije Universiteit Brussel, Brussels, Belgium    7 International Center for Genetic Engineering and Biotechnology, Trieste, Italy    8 First Oncology Research and Advisory Center, Moscow, Russia    9 National Research Center 'Kurchatov Institute', Center of Convergence of Nano-, Bio-, Information and Cognitive Sciences and Technologies, Moscow, Russia    10 Center for Biogerontology and Regenerative Medicine, IC Skolkovo, Moscow, Russia    11 Moscow Institute of Physics and Technology, Moscow, Russia   Correspondence to:   Radovan Komel, email:  radovan.komel@mf.uni-lj.si    Ivana Jov\u010devska, email:  ivana.jovcevska@mf.uni-lj.si     Keywords:  glioblastoma multiforme, biomarkers, nanobodies, cancer biology, OncoFinder    Received:  September 14, 2016&emsp;&emsp;&emsp;&emsp; Accepted:  April 10, 2017&emsp;&emsp;&emsp;&emsp; Published:  April 24, 2017     ABSTRACT   Glioblastoma multiforme is the most frequent primary malignancy of the central nervous system. Despite remarkable progress towards an understanding of tumor biology, there is no efficient treatment and patient outcome remains poor. Here, we present a unique anti-proteomic approach for selection of nanobodies specific for overexpressed glioblastoma proteins. A phage-displayed nanobody library was enriched in protein extracts from NCH644 and NCH421K glioblastoma cell lines. Differential ELISA screenings revealed seven nanobodies that target the following antigens: the ACTB/NUCL complex, VIM, NAP1L1, TUFM, DPYSL2, CRMP1, and ALYREF. Western blots showed highest protein up-regulation for ALYREF, CRMP1, and VIM. Moreover, bioinformatic analysis with the OncoFinder software against the complete &ldquo;Cancer Genome Atlas&rdquo; brain tumor gene expression dataset suggests the involvement of different proteins in the WNT and ATM pathways, and in Aurora B, Sem3A, and E-cadherin signaling. We demonstrate the potential use of  NAP1L1 ,  NUCL ,  CRMP1 ,  ACTB , and  VIM  for differentiation between glioblastoma and lower grade gliomas, with  DPYSL2  as a promising &ldquo;glioma  versus  reference&rdquo; biomarker. A small scale validation study confirmed significant changes in mRNA expression levels of  VIM ,  DPYSL2 ,  ACTB  and  TRIM28 . This work helps to fill the information gap in this field by defining novel differences in biochemical profiles between gliomas and reference samples. Thus, selected genes can be used to distinguish glioblastoma from lower grade gliomas, and from reference samples. These findings should be valuable for glioblastoma patients once they are validated on a larger sample size. "
ea53425051518ba1c639953dc4aac457	https://www.sciencedirect.com/science/article/pii/S0166685113000881?via%3Dihub	"The structure of the D3 domain of Plasmodium falciparum myosin tail interacting protein MTIP in complex with a nanobody"	"Apicomplexan parasites enter host cells by many sophisticated steps including use of an ATP-powered invasion machinery. The machinery consists of mult\u2026"
5976d08f1c8fa4c2bd706d69c85d4342	http://doi.org/10.3390/toxins8040099	"Structural Characterization of Humanized Nanobodies with Neutralizing Activity against the Bordetella pertussis CyaA-Hemolysin: Implications for a Potential Epitope of Toxin-Protective Antigen"	"Previously, the 126-kDa CyaA-hemolysin (CyaA-Hly) fragment cloned from Bordetella pertussis\u2014the causative agent of whooping cough\u2014and functionally expressed in Escherichia coli was revealed as a key determinant for CyaA-mediated hemolysis against target erythrocytes. Here, phagemid-transfected E. coli clones producing nanobodies capable of binding to CyaA-Hly were selected from a humanized-camel VH/VHH phage-display library. Subsequently verified for binding activities by indirect ELISA and Western blotting, four CyaA-Hly-specific nanobodies were obtained and designated according to the presence/absence of VHH-hallmark amino acids as VHH2, VH5, VH18 and VHH37. In vitro neutralization assay revealed that all four ~17-kDa His-tagged VH/VHH nanobodies, in particular VHH37, which were over-expressed as inclusions and successfully unfolded-refolded, were able to effectively inhibit CyaA-Hly-mediated hemolysis. Phage-mimotope searching revealed that only peptides with sequence homologous to Linker 1 connecting Blocks I and II within the CyaA-RTX subdomain were able to bind to these four CyaA-Hly-specific nanobodies. Structural analysis of VHH37 via homology modeling and intermolecular docking confirmed that this humanized nanobody directly interacts with CyaA-RTX/Linker 1 through multiple hydrogen and ionic bonds. Altogether, our present data demonstrate that CyaA-RTX/Linker 1 could serve as a potential epitope of CyaA-protective antigen that may be useful for development of peptide-based pertussis vaccines. Additionally, such toxin-specific nanobodies have a potential for test-driven development of a ready-to-use therapeutic in passive immunization for mitigation of disease severity."
8b1908114a1eadbdcf022a44ee9a8577	http://doi.org/10.1093/protein/gzr037	"Development of Cys38 knock-out and humanized version of NbAahII10 nanobody with improved neutralization of AahII Scorpion toxin"	"Abstract. During scorpion envenoming, highly toxic small polypeptides of the venom diffuse rapidly within the victim, causing serious medical problems. Nanobodi"
aa96fedb20daa92e1d6b40d400f8b056	https://www.sciencedirect.com/science/article/abs/pii/S0022283608000405?via%3Dihub	"Disulfide Bond Introduction for General Stabilization of Immunoglobulin Heavy-Chain Variable Domains"	"Several antibody fragment engineering techniques aim at intrinsic stability enhancement, but are not applied in a truly generic way. Here, a strategy \u2026"
f2f84ca3ac6c397b04ba73fe768de752	https://www.jbc.org/article/S0021-9258(20)33977-6/fulltext	"Single-domain antibodies pinpoint potential targets within Shigella invasion plasmid antigen D of the needle tip complex for inhibition of type III secretion"	"Numerous Gram-negative pathogens infect eukaryotes and use the type III secretion\nsystem (T3SS) to deliver effector proteins into host cells. One important T3SS feature\nis an extracellular needle with an associated tip complex responsible for assembly\nof a pore-forming translocon in the host cell membrane. Shigella spp. cause shigellosis,\nalso called bacillary dysentery, and invade colonic epithelial cells via the T3SS.\nThe tip complex of Shigella flexneri contains invasion plasmid antigen D (IpaD), which\ninitially regulates secretion and provides a physical platform for the translocon\npore."
0ab6573a1d99b2a5fe04de798ff5d168	http://doi.org/10.1007/s12010-018-2762-y	"Rapid and Sensitive Detection of Staphylococcal Enterotoxin B by Recombinant Nanobody Using Phage Display Technology"	"Staphylococcal enterotoxin B, from Staphylococcus aureus (S. aureus), is one of the most potent bacterial superantigens with profound toxic effects on the immune system. It is associated with food poisoning, toxic shock, atopic dermatitis, asthma, and nasal polyps in humans. The current diagnostic methods for staphylococcal enterotoxin are mainly based on traditional monoclonal antibodies which hardly meet the requirements for clinical applications, and hybridoma clones lose their ability to secrete antibodies during time. The present study investigates the development of a novel, highly specific, low-cost, and sensitive nanobody capable of being used in immunoassays for Staphylococcal enterotoxin B (SEB) detection in suspicious foods. For this purpose, Camelus dromedarius was immunized against SEB toxin. After obtaining acceptable titration, a high-quality phage display nanobody library (4\u2009\u00d7\u20091010\u00a0PFU/ml) was constructed. High-affinity SEB-specific nanobodies were retrieved from constructed libraries. After phage rescue and five round of biopanning, clone screening was performed by phage ELISA. Recombinant nanobodies which were expressed from C7 and C21 clone showed the highest affinity for SEB. The presence of high quality and pure nanobody band at ~\u200915\u00a0kDa was confirmed by SDS-PAGE and western blotting. The affinity constant which was measured by ELISA was calculated to be around 10\u22129\u00a0M. The results suggest that the proposed detection method by nanobodies is an alternative diagnostic tool enabling a rapid, inexpensive, and specific detection of the SEB."
b83bc61ecbdbe690cbc7111c4463de16	https://www.jbc.org/article/S0021-9258(20)47471-X/fulltext	"Interactions between Metal-binding Domains Modulate Intracellular Targeting of Cu(I)-ATPase ATP7B, as Revealed by Nanobody Binding *"	"Background: Copper regulates the intracellular localization of a copper transporter\nATP7B; the molecular mechanism of this process is unclear.Results: Nanobodies detected\ntransient interactions between the metal-binding domains (MBDs) and modulated intracellular\nlocalization of ATP7B.Conclusion: MBDs 1\u20133 form a dynamic structural module of ATP7B\ninvolved in regulation of trafficking.Significance: Nanobodies demonstrate the importance\nof protein dynamics in ATP7B localization in cells."
2335b08f8c9a915ba0f51562102341d3	https://www.jbc.org/article/S0021-9258(19)46993-7/fulltext	"Generation and Characterization of Small Single Domain Antibodies Inhibiting Human Tumor Necrosis Factor Receptor 1 *"	"Background: Several anti-TNF biologicals are available to treat autoimmune diseases.\nHowever, selective TNFR1 inhibition is advisable, thereby reducing the pro-inflammatory\nTNF/TNFR1 signaling, while the good immunomodulatory TNF/TNFR2 signaling is preserved.Results:\nWe generated and characterized an anti-TNFR1 Nanobody, TNF Receptor-One Silencer (TROS).Conclusion:\nTROS inhibits inflammation in vitro, ex vivo, and in vivo.Significance: Anti-TNFR1\ntherapies are potential novel treatments against autoimmune diseases."
e27f24be7f845c1e41499423c22a4c00	http://doi.org/10.1021/ac502390c	"Nanobody-Based Enzyme Immunoassay for Aflatoxin in Agro-Products with High Tolerance to Cosolvent Methanol"	"A phage-displayed library of variable domain of heavy chain of the heavy chain antibody (VHH) or nanobody (Nb) was constructed after immunizing an alpaca with aflatoxin B1 (AFB1) conjugated with bo..."
